,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
tempRange,0.1,0.2612244897959184,0.4224489795918368,0.5836734693877551,0.7448979591836735,0.9061224489795919,1.0673469387755103,1.2285714285714289,1.3897959183673472,1.5510204081632655,1.712244897959184,1.8734693877551023,2.0346938775510206,2.195918367346939,2.3571428571428577,2.518367346938776,2.6795918367346943,2.8408163265306126,3.002040816326531,3.1632653061224496,3.324489795918368,3.485714285714286,3.6469387755102045,3.808163265306123,3.969387755102041,4.130612244897959,4.291836734693877,4.4530612244897965,4.614285714285715,4.775510204081633,4.936734693877551,5.09795918367347,5.259183673469388,5.420408163265306,5.581632653061225,5.742857142857143,5.904081632653061,6.0653061224489795,6.226530612244899,6.387755102040817,6.548979591836735,6.710204081632654,6.871428571428572,7.03265306122449,7.1938775510204085,7.355102040816327,7.516326530612245,7.677551020408163,7.838775510204082,8.0
energyList,-1249.9,-1198.3,-1036.32,-869.17,-729.66,-629.16,-547.13,-486.37,-426.28,-391.63,-356.57,-325.72,-302.53,-282.21,-259.2,-241.8,-232.87,-214.0,-204.33,-191.68,-187.03,-179.87,-173.1,-166.34,-158.73,-148.64,-146.25,-138.87,-130.43,-131.84,-130.36,-124.98,-114.22,-111.52,-110.91,-113.07,-107.02,-104.65,-101.74,-99.63,-98.95,-90.76,-90.76,-95.73,-80.81,-83.37,-85.58,-80.63,-79.0,-75.83
magList,0.9999199999999999,0.95864,0.8290559999999999,0.695336,0.583728,0.503328,0.4377039999999999,0.389096,0.34102400000000005,0.31330399999999997,0.28525599999999995,0.26057600000000003,0.24202400000000002,0.225768,0.20736000000000002,0.19344,0.186296,0.17120000000000002,0.16346400000000003,0.15334399999999998,0.149624,0.14389599999999997,0.13848000000000002,0.13307200000000002,0.12698399999999999,0.11891200000000002,0.11700000000000003,0.111096,0.104344,0.105472,0.104288,0.09998399999999999,0.09137600000000001,0.089216,0.08872800000000002,0.09045600000000002,0.08561599999999998,0.08372,0.08139199999999999,0.079704,0.07916000000000001,0.07260799999999999,0.07260799999999999,0.076584,0.064648,0.066696,0.068464,0.064504,0.06319999999999999,0.06066400000000001
specHeatList,0.002199999997392297,0.18016292724669422,0.22350564895363254,0.15497545628153467,0.1643563211709361,0.13553597256716385,0.08880969206920822,0.05931585154137315,0.06026111818803511,0.047440792004848166,0.03782852806209878,0.042990642288577345,0.030030542361287434,0.019036931943658082,0.017340150596877903,0.01949993774445786,0.01314649408545057,0.01442981094761532,0.013563342418412316,0.009476431696982117,0.013582217105478857,0.00837307911179784,0.009320337298946678,0.009221616955527263,0.008865643114174584,0.006852559554125213,0.007550192058579001,0.006291889365200278,0.00629529083955559,0.004943846498648559,0.004342068963820063,0.005007925634663049,0.003917938805248491,0.002793179597909717,0.0036191219432570626,0.0046752914408059384,0.003080250323766832,0.00285782527343587,0.003426349356686358,0.0032567523871837012,0.0018317343632998488,0.0035564673027628202,0.0019418724504129824,0.0018781800176102283,0.002242909686876916,0.0026655307660066927,0.0023656665335494782,0.0019320218230600608,0.0020754998972770866,0.0023366909375000006
suscepList,7.040000005176239e-07,0.00015060149999961134,0.00030214314666695766,0.00028945619916086716,0.00039177180230140686,0.00039299899963969105,0.000303330409483784,0.0002331960334883633,0.0002680020995006942,0.00023546123705265148,0.00020726945334923746,0.0002577332873202572,0.00019552947418254417,0.00013377135524163497,0.0001307942787878675,0.00015714562074554516,0.00011272716234577398,0.0001311758160919513,0.00013029666414683558,9.592469636129474e-05,0.0001444926149539583,9.339571672131578e-05,0.00010877023838835925,0.00011237575339764152,0.00011261176069922979,9.057685249011735e-05,0.00010369341321920882,8.965813939505073e-05,9.295446588235223e-05,7.555004608546965e-05,6.859405599007826e-05,8.169664153723013e-05,6.59365113542875e-05,4.844855518072282e-05,6.464194948446015e-05,8.59184987064668e-05,5.819535795368156e-05,5.5467472409151995e-05,6.826966130449033e-05,6.657067736741245e-05,3.838717108133367e-05,7.636678851581552e-05,4.269900108108129e-05,4.226748304120707e-05,5.163269646524822e-05,6.27368024861264e-05,5.689959081183824e-05,4.7466227581073855e-05,5.206200885186168e-05,5.981928799999984e-05
