,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
tempRange,0.1,0.2612244897959184,0.4224489795918368,0.5836734693877551,0.7448979591836735,0.9061224489795919,1.0673469387755103,1.2285714285714289,1.3897959183673472,1.5510204081632655,1.712244897959184,1.8734693877551023,2.0346938775510206,2.195918367346939,2.3571428571428577,2.518367346938776,2.6795918367346943,2.8408163265306126,3.002040816326531,3.1632653061224496,3.324489795918368,3.485714285714286,3.6469387755102045,3.808163265306123,3.969387755102041,4.130612244897959,4.291836734693877,4.4530612244897965,4.614285714285715,4.775510204081633,4.936734693877551,5.09795918367347,5.259183673469388,5.420408163265306,5.581632653061225,5.742857142857143,5.904081632653061,6.0653061224489795,6.226530612244899,6.387755102040817,6.548979591836735,6.710204081632654,6.871428571428572,7.03265306122449,7.1938775510204085,7.355102040816327,7.516326530612245,7.677551020408163,7.838775510204082,8.0
energyList,-4739.04,-4680.88,-4756.12,-4654.08,-4454.96,-4260.08,-3689.64,-2835.64,-2314.12,-1929.0,-1694.96,-1510.92,-1349.68,-1247.36,-1149.28,-1059.76,-983.72,-928.08,-871.0,-818.96,-782.48,-741.44,-716.44,-675.52,-646.16,-617.04,-593.56,-577.68,-545.56,-522.4,-504.28,-487.96,-489.56,-460.4,-446.44,-449.4,-444.68,-418.12,-409.04,-397.72,-380.4,-377.6,-366.0,-363.76,-353.84,-339.36,-335.16,-335.44,-324.28,-313.64
magList,0.27308000000000004,0.12265599999999999,0.596024,0.21239199999999997,0.256096,0.20756,0.16955199999999998,0.13279200000000002,0.067712,0.04164,0.038992,0.037032,0.031039999999999998,0.027424,0.028727999999999997,0.025831999999999997,0.024456,0.023783999999999996,0.026312000000000002,0.022879999999999998,0.024983999999999996,0.022432000000000004,0.023192,0.020567999999999996,0.021320000000000002,0.021176000000000004,0.021176000000000004,0.021784000000000005,0.016752,0.019792000000000004,0.021544000000000008,0.020776,0.020783999999999997,0.020568,0.017608000000000002,0.018439999999999998,0.021384,0.017727999999999997,0.018216000000000003,0.017200000000000003,0.018728,0.016767999999999998,0.022103999999999995,0.01884,0.017151999999999997,0.019144000000000005,0.018744000000000004,0.019528000000000004,0.017256,0.018143999999999997
specHeatList,32.2375680000335,14.35871155468844,5.928109960839251,1.0915712244114233,3.720649217249135,1.2392192185706092,2.325113691813415,1.3561247420227283,1.0772445766505638,0.7579810678670544,0.46343671060814395,0.38417376682281157,0.2865201658656932,0.30458327950140274,0.21557342031221602,0.20997539017938882,0.15118220155466652,0.1596937804861911,0.1125037704711218,0.11631530121456705,0.12021335342346581,0.07302472238645365,0.07008104485513421,0.0890453972973814,0.0598136924519404,0.05377341252011511,0.04152003184726582,0.06928797509831779,0.04824699433522836,0.05593037329242487,0.042279822158907965,0.03869546390803609,0.035599002869628533,0.033017453095514744,0.03697047713511281,0.028730511620999485,0.029958291633296257,0.024779347815139588,0.021109475416123163,0.02394663079463901,0.026593589139147115,0.02318688203361336,0.02373609381010625,0.015995170361457672,0.0218067248197174,0.020688821876297205,0.012535212280241357,0.019553505686146003,0.015951728597320174,0.01850209500000001
suscepList,0.0038897119999999064,0.010248393120000018,0.04164109436599037,0.037041894603636404,0.00894751972646576,0.0013373962882882963,0.007151624854760997,0.005846488506046504,0.001979543773039647,0.0005265127368421048,0.0005419981318712753,0.00033595028566448784,0.0002819254563691074,0.0001725912172490707,0.00016687372800000007,0.0001373450844732577,0.00011325070476770756,0.00012571419724137942,0.0001385037317743031,8.931328000000001e-05,7.67457744383057e-05,9.962829639344252e-05,7.652575301622826e-05,8.479399476956055e-05,8.099223856041125e-05,6.165231905138337e-05,6.144190478364241e-05,4.879873261228224e-05,4.0619092012383876e-05,4.8164725059829025e-05,5.2419439173212e-05,4.214506555644515e-05,4.0954139914629444e-05,5.075761228915663e-05,2.341965946617913e-05,3.4485691542288555e-05,3.7336838769443505e-05,3.638207397039033e-05,3.4638574421501124e-05,3.111653418530347e-05,3.4612478603926456e-05,2.6642494598540157e-05,2.7073087068607068e-05,3.540126291352294e-05,2.9931798876595747e-05,2.9602752319644802e-05,3.142174079826225e-05,2.24689898564593e-05,2.0638741827649057e-05,2.0334208e-05
